Dec 14 04:39:51.366 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:39:51.366 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:40:08.541 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 44775, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:40:08.542 INFO starting copa flow, sock_id: 1
Dec 14 04:40:08.608 DEBG got ack, report_interval: 3018487959440, mode: const, velocity: 1, base_rtt: 24200, min_rtt: 24200, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:40:22.303 DEBG got ack, report_interval: 13023, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:22.316 DEBG got ack, report_interval: 12885, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24650, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:22.329 DEBG got ack, report_interval: 12992, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:22.342 DEBG got ack, report_interval: 12357, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22212, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:22.355 DEBG got ack, report_interval: 13766, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24208, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 12
Dec 14 04:40:22.369 DEBG got ack, report_interval: 13365, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25984, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:22.382 DEBG got ack, report_interval: 12918, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:22.394 DEBG got ack, report_interval: 12576, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25988, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:22.408 DEBG got ack, report_interval: 13927, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27730, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 14
Dec 14 04:40:22.420 DEBG got ack, report_interval: 11913, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.434 DEBG got ack, report_interval: 13859, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25773, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:22.447 DEBG got ack, report_interval: 13210, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:22.461 DEBG got ack, report_interval: 13954, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23786, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:22.473 DEBG got ack, report_interval: 11909, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.486 DEBG got ack, report_interval: 12747, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23448, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 20
Dec 14 04:40:22.498 DEBG got ack, report_interval: 12449, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:22.511 DEBG got ack, report_interval: 12989, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23493, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 24
Dec 14 04:40:22.523 DEBG got ack, report_interval: 12273, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:22.535 DEBG got ack, report_interval: 11890, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24250, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:22.549 DEBG got ack, report_interval: 13685, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26217, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 12
Dec 14 04:40:22.562 DEBG got ack, report_interval: 11961, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:22.574 DEBG got ack, report_interval: 12546, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29570, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:22.586 DEBG got ack, report_interval: 12954, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:22.600 DEBG got ack, report_interval: 12970, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29161, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:22.612 DEBG got ack, report_interval: 12984, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:22.625 DEBG got ack, report_interval: 13072, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28215, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 26
Dec 14 04:40:22.639 DEBG got ack, report_interval: 12871, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:22.652 DEBG got ack, report_interval: 13714, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24489, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:22.665 DEBG got ack, report_interval: 12559, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:22.678 DEBG got ack, report_interval: 12779, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24134, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:22.691 DEBG got ack, report_interval: 13640, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:22.703 DEBG got ack, report_interval: 12021, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24226, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:22.717 DEBG got ack, report_interval: 13801, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26589, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:22.731 DEBG got ack, report_interval: 14132, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28059, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:22.745 DEBG got ack, report_interval: 13857, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:22.757 DEBG got ack, report_interval: 11975, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29104, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 25
Dec 14 04:40:22.770 DEBG got ack, report_interval: 12719, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:22.782 DEBG got ack, report_interval: 11990, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27100, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 26
Dec 14 04:40:22.793 DEBG got ack, report_interval: 11901, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:22.806 DEBG got ack, report_interval: 12904, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26104, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 24
Dec 14 04:40:22.819 DEBG got ack, report_interval: 12757, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:22.832 DEBG got ack, report_interval: 12511, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22032, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 24
Dec 14 04:40:22.845 DEBG got ack, report_interval: 13166, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.858 DEBG got ack, report_interval: 13020, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22039, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 22
Dec 14 04:40:22.871 DEBG got ack, report_interval: 12817, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:22.885 DEBG got ack, report_interval: 13925, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23232, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:22.898 DEBG got ack, report_interval: 13570, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23622, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:22.911 DEBG got ack, report_interval: 12881, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:22.924 DEBG got ack, report_interval: 12817, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24183, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 26
Dec 14 04:40:22.938 DEBG got ack, report_interval: 13875, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 30468, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 13
Dec 14 04:40:22.950 DEBG got ack, report_interval: 12784, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:22.963 DEBG got ack, report_interval: 12840, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29103, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:22.976 DEBG got ack, report_interval: 12841, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:22.990 DEBG got ack, report_interval: 13963, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 31490, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 27
Dec 14 04:40:23.003 DEBG got ack, report_interval: 12794, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:23.016 DEBG got ack, report_interval: 12795, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29068, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:23.029 DEBG got ack, report_interval: 12931, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:23.042 DEBG got ack, report_interval: 13699, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25703, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:23.054 DEBG got ack, report_interval: 11926, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:23.067 DEBG got ack, report_interval: 12528, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23087, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 24
Dec 14 04:40:23.080 DEBG got ack, report_interval: 12887, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:23.093 DEBG got ack, report_interval: 13675, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23129, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:23.105 DEBG got ack, report_interval: 11886, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:23.118 DEBG got ack, report_interval: 13229, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23150, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:23.131 DEBG got ack, report_interval: 12841, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:23.144 DEBG got ack, report_interval: 13048, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24309, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:23.157 DEBG got ack, report_interval: 12834, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:23.171 DEBG got ack, report_interval: 13460, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25953, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:23.185 DEBG got ack, report_interval: 13889, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:23.197 DEBG got ack, report_interval: 12787, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27398, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 28
Dec 14 04:40:23.210 DEBG got ack, report_interval: 12928, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:23.224 DEBG got ack, report_interval: 14152, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28126, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:23.237 DEBG got ack, report_interval: 12939, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:23.250 DEBG got ack, report_interval: 12879, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28074, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 25
Dec 14 04:40:23.263 DEBG got ack, report_interval: 12927, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:23.277 DEBG got ack, report_interval: 13858, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23525, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:23.291 DEBG got ack, report_interval: 14171, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23390, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 12
Dec 14 04:40:23.304 DEBG got ack, report_interval: 12613, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:23.317 DEBG got ack, report_interval: 13065, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23272, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:23.329 DEBG got ack, report_interval: 12482, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:23.343 DEBG got ack, report_interval: 14023, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25758, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:23.358 DEBG got ack, report_interval: 14935, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26772, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 16
Dec 14 04:40:23.372 DEBG got ack, report_interval: 14025, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27753, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 14
Dec 14 04:40:23.385 DEBG got ack, report_interval: 13040, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:23.397 DEBG got ack, report_interval: 11958, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23531, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 24
Dec 14 04:40:23.411 DEBG got ack, report_interval: 13869, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23563, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 14
Dec 14 04:40:23.424 DEBG got ack, report_interval: 12769, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:23.436 DEBG got ack, report_interval: 12073, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24275, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 24
Dec 14 04:40:23.450 DEBG got ack, report_interval: 13782, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27164, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:23.463 DEBG got ack, report_interval: 12978, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:23.476 DEBG got ack, report_interval: 12865, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28030, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 25
Dec 14 04:40:23.490 DEBG got ack, report_interval: 13987, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29072, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 14
Dec 14 04:40:23.502 DEBG got ack, report_interval: 12711, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:23.515 DEBG got ack, report_interval: 12875, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25692, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 26
Dec 14 04:40:23.528 DEBG got ack, report_interval: 12585, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:23.541 DEBG got ack, report_interval: 13531, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23991, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 25
Dec 14 04:40:23.554 DEBG got ack, report_interval: 12948, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:23.568 DEBG got ack, report_interval: 14013, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22076, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:23.581 DEBG got ack, report_interval: 12793, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:23.595 DEBG got ack, report_interval: 13782, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23490, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 26
Dec 14 04:40:23.609 DEBG got ack, report_interval: 14119, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25542, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:23.622 DEBG got ack, report_interval: 12739, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:23.635 DEBG got ack, report_interval: 13439, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25544, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:23.649 DEBG got ack, report_interval: 13858, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28455, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 14
Dec 14 04:40:23.662 DEBG got ack, report_interval: 12668, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:23.676 DEBG got ack, report_interval: 14304, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25656, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 26
Dec 14 04:40:23.690 DEBG got ack, report_interval: 13726, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24538, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 14
Dec 14 04:40:23.702 DEBG got ack, report_interval: 11989, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:23.714 DEBG got ack, report_interval: 12733, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23128, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 22
Dec 14 04:40:23.728 DEBG got ack, report_interval: 13242, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:23.740 DEBG got ack, report_interval: 12858, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24934, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:23.753 DEBG got ack, report_interval: 12757, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:23.767 DEBG got ack, report_interval: 14145, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23469, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:23.780 DEBG got ack, report_interval: 12987, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:23.793 DEBG got ack, report_interval: 12995, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26926, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:23.807 DEBG got ack, report_interval: 13949, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28230, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 14
Dec 14 04:40:23.820 DEBG got ack, report_interval: 12944, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:23.833 DEBG got ack, report_interval: 13025, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28362, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
